2,Open,Close,High,Low,Volume,ATR,PL,pl_value,SMA_k7,SMA_k20,SMA_k50
2023-06-08 09:16:00,427.33,427.11,427.34,427.08,139632.0,0.21102809562439004,0,-211.02809562438551,1.0009318978425812,1.0014840750486147,1.0016874893491738
2023-06-08 09:17:00,427.105,427.17,427.28,427.08,116315.0,0.22264535113258513,1,4.9999999999954525,1.0002442284305313,1.0008207290018447,1.001129099137342
2023-06-08 09:18:00,427.17,427.07,427.2601,427.06,146008.0,0.21174445514750934,0,-180.00000000000682,1.0003311922922522,1.0008845047651962,1.00125869306875
2023-06-08 09:19:00,427.07,427.13,427.13,426.96,109258.0,0.20265969599541345,1,40.000000000020464,0.999988292454487,1.0005675591617462,1.0009937981370973
2023-06-08 09:20:00,427.14,427.11,427.18,427.06,119710.0,0.16819631387161724,0,-168.19631387159006,1.000103690373854,1.0006565388280342,1.0011358112425157
2023-06-08 09:21:00,427.1,426.99,427.12,426.965,121296.0,0.14654919538047495,1,219.82379307070232,0.999931435948634,1.0004884145034512,1.0010176583171186
2023-06-08 09:22:00,427.0,427.11,427.11,426.96,181444.0,0.14843789786913483,1,222.65684680371578,0.9996471636809356,1.0001733321465547,1.0007612347753045
2023-06-08 09:23:00,427.11,427.34,427.36,427.0893,112597.0,0.14799453014344582,1,221.99179521516044,0.9999515036380633,1.0003770942196843,1.001009657841301
2023-06-08 09:24:00,427.35,427.28,427.41,427.275,108518.0,0.13800448577939953,0,-138.0044857793905,1.0005870164013386,1.0008770995057095,1.0015589962426596
2023-06-08 09:25:00,427.27,427.2122,427.31,427.17,91867.0,0.1495946905092929,0,-149.5946905092751,1.0003177321284038,1.000592482266514,1.001356953861225
2023-06-08 09:26:00,427.21,427.19,427.455,427.19,185995.0,0.1509635717648455,1,226.4453576472647,1.00014381078514,1.0003793484573162,1.001195219123506
2023-06-08 09:27:00,427.19,427.14,427.21,426.92,147958.0,0.13670440826138566,0,-136.7044082613802,1.0000501642041615,1.0003090915051351,1.001130047306377
2023-06-08 09:28:00,427.15,427.42,427.45,427.15,124414.0,0.1266914136226881,1,190.03712043405585,0.9999398039615681,1.0001896649019244,1.0010105015293445
2023-06-08 09:29:00,427.43,427.39,427.46,427.32,103093.0,0.10939552528499889,0,-109.39552528498098,1.0005785411399601,1.0008054583854304,1.0016633850471575
2023-06-08 09:30:00,427.4,427.52,427.62,427.39,216654.0,0.11598747879877001,1,173.9812181981506,1.0003644619505068,1.0006672675977195,1.001565150594483
2023-06-08 09:31:00,427.52,427.55,427.61,427.52,121656.0,0.12772272796215398,0,-127.72272796217976,1.000548311601471,1.0008908096769322,1.001810208621305
2023-06-08 09:32:00,427.57,427.48,427.63,427.43,136424.0,0.14900703083443378,0,-149.00703083441158,1.000608457560085,1.0009287800675721,1.0018839410912956
2023-06-08 09:33:00,427.46,427.33,427.51,427.29,159539.0,0.1713337039091752,0,-171.3337039091698,1.0002507128602325,1.0005957320306036,1.0015872296648796
2023-06-08 09:34:00,427.325,427.29,427.44,427.175,140639.0,0.17844033283131644,0,-45.000000000015916,0.9998512561335954,1.0002147538844413,1.0012373613830716
2023-06-08 09:35:00,427.285,427.41,427.43,427.28,79596.0,0.17054185354194537,0,-205.00000000004093,0.9997125529144962,1.0000772377894076,1.0011185414745125
2023-06-08 09:36:00,427.4,427.31,427.4099,427.27,75553.0,0.16598694727798632,0,-165.98694727798602,0.9999364971139609,1.0003294252845316,1.00135865673317
2023-06-08 09:37:00,427.31,427.28,427.385,427.23,79856.0,0.15922206714731962,0,-159.22206714731146,0.9997359590368855,1.0001105876887233,1.0010952517614813
2023-06-08 09:38:00,427.3,427.08,427.31,427.03,123467.0,0.13405489280781013,0,-134.05489280779648,0.9997426358765589,1.0000631914490268,1.0010136639653588
2023-06-08 09:39:00,427.08,427.18,427.2249,426.94,157656.0,0.11979844183738952,0,-119.79844183741761,0.9993013888656761,0.9995330925073634,1.0004415641913693
2023-06-08 09:40:00,427.17,427.37,427.37,427.17,111664.0,0.13786207738516182,1,206.79311607773343,0.999675711095361,0.9997425575734882,1.0006087932798966
2023-06-08 09:41:00,427.37,427.29,427.41,427.21,86698.0,0.14311583719890061,0,-143.11583719887722,1.0002407326296363,1.0002071234069343,1.0010327241689545
2023-06-08 09:42:00,427.29,427.49,427.4999,427.26,88198.0,0.1402659039450536,1,210.39885591756047,1.0000384497720598,0.9999882984823132,1.0007900172548387
2023-06-08 09:43:00,427.49,427.575,427.66,427.4099,77726.0,0.1353944853628306,1,203.09172804422815,1.0005048613804448,1.0004224104542492,1.0012099114371058
2023-06-08 09:44:00,427.58,427.5,427.58,427.5,57038.0,0.1301510111919399,1,195.2265167878977,1.0006853872103403,1.0005885401979975,1.0013695704307684
2023-06-08 09:45:00,427.52,427.66,427.74,427.52,95675.0,0.14120653566419636,1,211.80980349629408,1.0004546548634698,1.0004212102775307,1.0011629339282109
2023-06-08 09:46:00,427.66,427.77,427.84,427.55,268864.0,0.14633376721922192,0,0.0,1.000708674577971,1.0007195465101995,1.0014223072286648
2023-06-08 09:47:00,427.775,427.67,427.78,427.62,116694.0,0.15987569576154304,0,-159.87569576157057,1.0007837357289913,1.0009359461830944,1.0016217011049857
2023-06-08 09:48:00,427.67,427.72,427.74,427.63,65051.0,0.18360672256599672,0,-40.000000000020464,1.0003358188382674,1.0006217766903347,1.001309027702173
2023-06-08 09:49:00,427.725,427.66,427.76,427.61,58997.0,0.1960138479073038,0,-64.99999999999773,1.000364184919069,1.0006895861956424,1.0013812963114708
2023-06-08 09:50:00,427.67,427.69,427.72,427.5923,79661.0,0.20963119542481695,1,134.9999999999909,1.0000901978339158,1.000526383511329,1.0011918225661571
2023-06-08 09:51:00,427.68,427.63,427.74,427.6,79315.0,0.21262699286600162,1,134.09999999998945,1.000053447354356,1.0005181789577233,1.0011606234500248
2023-06-08 09:52:00,427.625,427.66,427.77,427.615,117067.0,0.2185030238430851,1,375.0,0.9998914386879113,1.000370789289921,1.0009723564264472
2023-06-08 09:53:00,427.67,427.805,427.87,427.655,78982.0,0.2154961053675255,1,323.24415805129547,0.9999615873445332,1.0004696244232774,1.001026844241047
2023-06-08 09:54:00,427.805,427.8141,427.865,427.75,110243.0,0.21124348397953052,1,194.99999999999318,1.0002738980197508,1.0007608547539386,1.001291740188661
2023-06-08 09:55:00,427.81,428.0,428.0,427.79,259961.0,0.1813441873502249,1,94.99999999997044,1.0002755653682807,1.0007163679850761,1.0012432163730098
2023-06-08 09:56:00,428.0,427.9,428.0,427.89,157858.0,0.15068731421943357,0,-150.68731421945358,1.0006730160638748,1.0010993380581479,1.0016335051087988
2023-06-08 09:57:00,427.91,428.0,428.0199,427.9,109701.0,0.16256280837468934,1,34.99999999996817,1.0003707092904424,1.0008185985592666,1.0013764802076561
2023-06-08 09:58:00,428.0092,427.905,428.03,427.84,378038.0,0.13736291868103334,0,-137.362918681049,1.0005224244448157,1.000980378399869,1.0015645599786214
2023-06-08 09:59:00,427.92,427.97,427.97,427.91,51024.0,0.14428716340621217,1,29.999999999972715,1.0002039515308585,1.000688780317243,1.001299630387716
2023-06-08 10:00:00,427.98,427.945,428.0876,427.9,156980.0,0.1439591370592996,0,-143.95913705931207,1.000245665939329,1.000730801450267,1.0013898817982763
2023-06-08 10:01:00,427.95,427.875,427.98,427.81,108639.0,0.137273188864223,0,-137.273188864242,1.0000720429779428,1.0005659001529923,1.001269552235906
2023-06-08 10:02:00,427.87,427.95,427.97,427.85,136547.0,0.13748227522120846,1,206.22341283183232,0.999836692683672,1.0003110322755369,1.0010306167835628
2023-06-08 10:03:00,427.975,428.035,428.1199,427.935,102005.0,0.13778072572371022,1,39.99999999996362,1.0000620234906794,1.0004886784352827,1.0012319990429535
2023-06-08 10:04:00,428.045,427.94,428.12,427.94,105132.0,0.1366247722082369,0,-136.6247722082221,1.0002339420076192,1.0005955956776103,1.0013456296129692
2023-06-08 10:05:00,427.945,427.98,428.01,427.9,65107.0,0.14226134501583654,0,-4.9999999999954525,0.999955203192577,1.0003074704568669,1.0010604089318378
2023-06-08 10:06:00,427.965,428.015,428.05,427.965,57557.0,0.13328685427982054,1,103.40000000002192,1.000023366942786,1.0003045334961251,1.001069491637607
2023-06-08 10:07:00,428.02,427.905,428.04,427.875,134524.0,0.12269177331058277,0,-122.6917733105779,1.0001368614661534,1.0003974290426485,1.0011684024946041
2023-06-08 10:08:00,427.91,427.94,428.0,427.91,98651.0,0.10007661255733993,1,150.11491883598183,0.9998664784012125,1.000111694837457,1.000868262749234
2023-06-08 10:09:00,427.95,428.0684,428.07,427.925,71138.0,0.0715143328957466,1,107.27149934359659,0.9999732953236773,1.0001771314985308,1.0009271726745717
2023-06-08 10:10:00,428.07,428.025,428.19,428.02,99011.0,0.060827036595187234,1,91.24055489280636,1.0002269836872164,1.0004312836430571,1.001166626794943
2023-06-08 10:11:00,428.028,428.05,428.085,427.98,54320.0,0.054624299494251814,0,-52.99999999999727,1.00009713258598,1.000286371667237,1.0010248514262914
2023-06-08 10:12:00,428.06,428.06,428.0983,428.01,72607.0,0.05625205858666745,0,-56.25205858666504,1.0001775767318406,1.0003204783217237,1.0010562375742602
2023-06-08 10:13:00,428.05,428.04,428.09,428.03,49363.0,0.05815995021940554,0,-58.15995021941944,1.0001158209788175,1.0002462701890322,1.0009832248634345
2023-06-08 10:14:00,428.03,427.975,428.04,427.83,108206.0,0.06053790626737944,0,-60.537906267370545,1.0000407197652403,1.0001551300121054,1.0008924528888155
2023-06-08 10:15:00,427.9727,428.03,428.06,427.9401,101693.0,0.059066387186266625,0,-59.0663871862489,0.999903507829183,0.9999949529745742,1.0007266393569965
2023-06-08 10:16:00,428.03,427.905,428.065,427.84,70998.0,0.05918344604460134,0,-59.18344604458525,1.0000164543911145,1.0001098291300101,1.00082773408294
2023-06-08 10:17:00,427.905,427.83,427.965,427.78,73850.0,0.05898550507983783,0,-58.98550507981781,0.9996977212144538,0.9998142572898581,1.0004970909022328
2023-06-08 10:18:00,427.83,427.83,427.94,427.819,97528.0,0.0541976919206347,1,81.29653788097357,0.9995775473897405,0.9996396012194327,1.0002882863433669
2023-06-08 10:19:00,427.82,427.93,427.94,427.8121,44064.0,0.06925126301066242,1,103.87689451602,0.9996202448451084,0.9996371636273342,1.0002331009317682
2023-06-08 10:20:00,427.941,428.07,428.08,427.92,63798.0,0.07949003711157925,1,119.23505566738868,0.9999830753899245,0.9999315723520383,1.000497750793075
2023-06-08 10:21:00,428.07,428.0716,428.13,428.03,57173.0,0.07959509018119591,1,79.99999999998408,1.000320911630725,1.0002375526217377,1.000774028235607
2023-06-08 10:22:00,428.08,428.0931,428.14,428.03,90948.0,0.08344865715488015,0,-39.89999999998872,1.000330922138424,1.0002468956462074,1.0007716705161356
2023-06-08 10:23:00,428.095,428.09,428.11,428.01,60995.0,0.08691452999245769,0,-42.40000000004329,1.000330142512074,1.0002574039802137,1.0007828733580069
2023-06-08 10:24:00,428.09,428.15,428.175,428.04,100595.0,0.08890175047824693,0,-89.99999999997499,1.000296754625984,1.0002316988867297,1.0007414730124342
2023-06-08 10:25:00,428.13,428.0401,428.16,428.03,51119.0,0.09111122088650551,0,-91.11122088648926,1.0003284460297084,1.0003199000282914,1.0007991853574578
2023-06-08 10:26:00,428.042,428.0526,428.13,428.042,57412.0,0.09539540420197526,1,218.00000000001774,1.00002269521725,1.0000926747280479,1.000553948621519
2023-06-08 10:27:00,428.055,428.0,428.14,427.9632,70198.0,0.09566498737534411,1,143.4974810630365,0.9999789751065262,1.0001140520901584,1.0005543059869184
2023-06-08 10:28:00,427.9901,428.08,428.09,427.96,75050.0,0.09548579699919976,1,143.2286954988058,0.9997893252333842,0.9999583302117986,1.0003677652004384
2023-06-08 10:29:00,428.085,428.26,428.2673,428.06,175767.0,0.09491652623427473,1,142.374789351436,1.0000376775152435,1.0001706961726349,1.0005573025993244
2023-06-08 10:30:00,428.25,428.23,428.35,428.205,254389.0,0.0969752756904505,0,-51.19999999999436,1.0004214601824917,1.0005404203260377,1.0008959333265182
2023-06-08 10:31:00,428.24,428.2,428.275,428.16,104396.0,0.11441348447002464,0,-69.99999999999318,1.0003463543410807,1.000496019311274,1.0008220370430354
2023-06-08 10:32:00,428.2,428.2001,428.265,428.1705,111438.0,0.12690250363398334,0,-110.00000000001364,1.0002028502410962,1.0003777933044262,1.0006878618992794
2023-06-08 10:33:00,428.21,428.1988,428.2499,428.15,64198.0,0.12708944244489268,0,-127.08944244491249,1.000202845502968,1.000384795730377,1.0006686703564507
2023-06-08 10:34:00,428.195,428.17,428.23,428.13,67898.0,0.11500945178549822,0,-115.00945178551092,1.0001117439561251,1.0003310569111616,1.0005999463567479
2023-06-08 10:35:00,428.18,428.09,428.21,428.0525,88057.0,0.09123182245561245,0,-91.23182245559747,1.0000299949609133,1.0002767359104487,1.0005361366976597
2023-06-08 10:36:00,428.1,428.19,428.21,428.09,99786.0,0.07942662801665368,1,119.13994202495815,0.999779806229482,1.0000656314971197,1.0003183447121786
2023-06-08 10:37:00,428.19,428.15,428.22,428.0863,54144.0,0.07824496758502406,0,-78.24496758502164,0.9999849868635056,1.0002676981640652,1.0005080699566347
2023-06-08 10:38:00,428.1429,428.15,428.17,428.07,88403.0,0.07843152123865742,1,22.1000000000231,0.9998950060303973,1.0001243781515814,1.0003786150623653
2023-06-08 10:39:00,428.14,428.15,428.2,428.1075,72714.0,0.07757826462906856,1,116.36739694358766,0.9999206263915613,1.0000810548245957,1.000349732210531
